Store,Climate,VSG,Product,Store_Group,Space,Sales,Scaled_Alpha_Sales,Scaled_Shift_Sales,Scaled_Beta_Sales,Scaled_BP_Sales,Units,Scaled_Alpha_Units,Scaled_Shift_Units,Scaled_Beta_Units,Scaled_BP_Units,Profit,Scaled_Alpha_Profit,Scaled_Shift_Profit,Scaled_Beta_Profit,Scaled_BP_Profit,Lower_Limit,Upper_Limit,Recommended_Space
255,COLD,ST,CAREER LONG BTMS,COLD-Low,1.367639189,852.61,1312.906771,0,1.465162718,0.961416738,35,57.4752292,0,1.594488312,1.001973505,425.159,638.2132912,0,1.415146312,0.923410062,0.5,3,1.367639189
255,COLD,ST,DENIM LONG BTMS,COLD-High,1.25850669,1541.85,1867.853026,0,0.926885679,0,68,83.62933178,0,0.953529121,0,671.967,840.236359,0,0.982595084,0,0,2.75,1.25850669
255,COLD,ST,DRESSES,COLD-High,1.147052223,1090.84,1148.79279,0,0.586380512,0,42,45.1118178,0,0.630750973,0,606.682,636.5291611,0,0.577194746,0,0.25,3.25,1.147052223
255,COLD,ST,JACKETS,COLD-Low,0.369192922,283.48,387.1712765,0,0.33317581,0,9,13.4299623,0,0.378891534,0,112.607,141.3445313,0,0.290208992,0,0,1.25,0.369192922
255,COLD,ST,KNIT BOTTOMS,COLD-Low,7.390824342,99.38,196.2564444,1.5945,8.470476182,7.418745004,10,19.63737141,1.7194,8.234262567,7.418745004,43.552,79.49140364,1.3115,8.08546241,7.418745004,4.75,10.25,7.390824342
255,COLD,ST,KNIT TOPS,COLD-Low,7.390824342,3113.88,5657.611529,3.816391919,4.7277,6.042615337,287,549.668806,4.06840472,4.6812,5.98626614,1708.492,2959.551092,3.789691545,4.4918,5.865072366,4.75,14,7.390824342
255,COLD,ST,SKIRTS,COLD-Low,2.117634873,167.11,242.4675224,0.029,2.060698455,1.818988632,7,10.43463953,0.0532,2.115606442,1.818988632,109.466,156.5100943,0,2.045655554,0,0.75,4,2.117634873
255,COLD,ST,SWEATERS,COLD-Low,2.117634873,777.53,1669.071373,0.6943,2.289507846,1.76571967,39,86.77360241,0.6943,2.384427742,1.76571967,404.136,859.8233993,0.665418556,2.3123,1.719294473,0.75,4,2.117634873
255,COLD,ST,WOVEN TOPS,COLD-Low,2.006180406,1084.25,2489.954463,0.693718413,2.2782,1.762431767,79,170.0510039,0.526257685,2.388,1.669353796,552.356,1276.125897,0.707146548,2.2701,1.832013027,1,5.25,2.006180406
256,COLD,ST,CAPRIS,COLD-NA,0.447879664,85.36,250.2334296,0,1.014537124,0,4,12.19912133,0,1.05817347,0,39.985,113.9359063,0,0.984194074,0,0,1.75,0.447879664
256,COLD,ST,CAREER LONG BTMS,COLD-Low,1.431131764,907.99,1340.847334,0,1.447529618,0.927069111,37,58.26878999,0,1.579865494,0.977382333,457.147,657.1733574,0,1.393372636,0.879121296,0.5,3,1.431131764
256,COLD,ST,DENIM LONG BTMS,COLD-Low,0.662445271,344.99,369.7581867,0,0.361641012,0,13,14.23931992,0,0.387112014,0,161.472,161.472,NA,NA,NA,0,2.75,0.662445271
256,COLD,ST,DRESSES,COLD-Low,0.908258295,466.35,466.35,0,0.110634545,0,18,18,0,0.110634545,0,256.076,256.076,0,NA,0,0.25,3,0.908258295
256,COLD,ST,JACKETS,COLD-Low,0.249979347,184.76,378.1404059,0,0.380682046,0,7,14.57203987,0,0.388215549,0,57.655,120.658334,0,0.390583846,0,0,1,0.249979347
256,COLD,ST,KNIT BOTTOMS,COLD-Low,7.313979072,210.96,309.3265436,0.387786715,6.9361,4.69154309,23,32.77881154,0.081525181,6.9541,3.895070894,81.838,118.4216019,0.45832352,6.7379,5.273539124,4.5,9.75,7.313979072
256,COLD,ST,KNIT TOPS,COLD-Low,7.313979072,2733.7,5307.149748,4.011966931,4.7277,6.397857027,234,499.416026,4.384531419,4.6812,6.508455167,1378.761,2645.225091,4.132543337,4.4918,6.476696741,4.5,13.25,7.313979072
256,COLD,ST,SKIRTS,COLD-High,2.00191794,501.85,613.673059,0.763,0.928756843,1.892931247,24,29.41357801,0.763,0.932648376,1.892931247,327.442,395.849227,0.763,0.908813364,1.892931247,0.75,4,2.00191794
256,COLD,ST,SWEATERS,COLD-Low,2.00191794,393.71,1342.408842,0.6943,3.475182112,1.76571967,18,68.76522983,0.6943,3.912854025,1.76571967,214.137,698.2211701,0.6943,3.315744909,1.76571967,0.75,4,2.00191794
256,COLD,ST,WOVEN TOPS,COLD-Low,2.114408647,1152.94,2506.610196,0.718436476,2.2782,1.779509958,80,167.5312649,0.587207292,2.388,1.748906229,612.91,1308.885983,0.694767665,2.2701,1.789159032,1,5,2.114408647
257,COLD,ST,CAPRIS,COLD-NA,0.546857736,211.96,336.9401346,0,0.611192722,0,8,14.3751549,0,0.713612774,0,117.566,172.3442854,0,0.547458873,0,0,2.75,0.546857736
257,COLD,ST,CAREER LONG BTMS,COLD-High,2.459323693,1763.38,2072.487557,0,1.704848082,0,74,89.45631171,0,1.803917845,0,884.545,1018.933334,0.0169,1.621057007,1.639197297,1,4.5,2.459323693
257,COLD,ST,DENIM LONG BTMS,COLD-Low,0.969289975,383.41,386.4648937,0,0.364927987,0,18,18.16712362,0,0.372151155,0,144.65,144.65,NA,NA,NA,0,4.25,0.969289975
257,COLD,ST,DRESSES,COLD-Low,1.004620672,878.98,878.98,0,0,0,33,33,0,0,0,481.748,481.748,0,0,0,0.5,4.5,1.004620672
257,COLD,ST,JACKETS,COLD-High,0.470051874,663.4,1294.083464,0,0.676805763,0,24,46.57576962,0,0.672707519,0,234.859,484.8028059,0,0.722925045,0,0,1.5,0.470051874
257,COLD,ST,KNIT BOTTOMS,COLD-High,10.75282065,362.51,474.0299974,2.0889,7.29950137,8.363497518,34,47.52246652,2.7585,7.470235863,8.363497518,175.185,220.8979767,1.3561,7.44577779,8.363497518,7,15,10.75282065
257,COLD,ST,KNIT TOPS,COLD-High,10.75282065,5390.48,7215.142482,1.2836,8.281999522,9.097385832,493,623.1916492,0.4197,8.223305881,9.097385832,2863.142,3696.835736,0.897,8.131919786,9.097385832,7,20.25,10.75282065
257,COLD,ST,SKIRTS,COLD-High,3.298043704,639.86,642.9402755,0.763,0.898707691,1.892931247,30,30.14785838,0.763,0.901110465,1.892931247,421.554,423.2214583,0.763,0.879328162,1.892931247,1.25,6,3.298043704
257,COLD,ST,SWEATERS,COLD-Low,3.298043704,1479.37,1900.914333,0.529053474,2.2662,1.469377989,78,101.0062605,0.518777888,2.3043,1.455035411,719.962,940.2297212,0.54772242,2.3123,1.505847204,1.25,6,3.298043704
257,COLD,ST,WOVEN TOPS,COLD-High,4.182847231,2822.63,4231.506811,0.7685,3.526523927,3.19093299,186,269.2614236,0.8254,3.301789295,3.19093299,1519.453,2335.115331,0.7887,3.626448525,3.19093299,1.5,7.75,4.182847231
258,COLD,ST,CAPRIS,COLD-NA,0.348849846,372.02,583.6584569,0,0.383179123,0,17,27.2968757,0,0.395058394,0,179.358,276.1832678,0,0.373717657,0,0,2.25,0.348849846
258,COLD,ST,CAREER LONG BTMS,COLD-Low,1.510483871,1081.6,1481.635802,0,1.369343361,0.783283253,44,63.81707288,0,1.4894646,0.831926893,558.609,743.07761,0,1.308217997,0.718904477,0.75,3.5,1.510483871
258,COLD,ST,DENIM LONG BTMS,COLD-Low,0.625771889,287.44,317.9951195,0,0.376035802,0,12,13.51577544,0,0.393911744,0,123.547,123.547,NA,NA,NA,0,3.25,0.625771889
258,COLD,ST,DRESSES,COLD-Low,1.152643049,871.97,871.97,0,0,0,30,30,0.463547844,0.0831,0.463547844,505.954,505.954,0,0,0,0.25,3.75,1.152643049
258,COLD,ST,JACKETS,COLD-Low,0.395602919,423.65,512.3868134,0,0.290447466,0,15,18.87809169,0,0.312424015,0,172.86,196.4313238,0,0.254442547,0,0,1.25,0.395602919
258,COLD,ST,KNIT BOTTOMS,COLD-Low,8.978388057,263.66,332.613013,0.231930807,6.9361,4.197589322,27,33.89224679,0.132469579,6.9541,3.808127434,96.444,121.424665,0.452282618,6.7379,5.126946642,5.5,12,8.978388057
258,COLD,ST,KNIT TOPS,COLD-Low,8.978388057,3555.12,5177.59115,4.211976412,4.7277,6.663133614,331,500.6938396,4.501725732,4.6812,6.61984296,1805.055,2579.021087,4.323906641,4.4918,6.734263722,5.5,16.5,8.978388057
258,COLD,ST,SKIRTS,COLD-Low,2.517473118,347.54,395.6467806,0,1.626134673,1.59913087,19,21.13037685,0,1.534213475,1.371082258,206.672,236.6215198,0,1.647816612,0,1,4.75,2.517473118
258,COLD,ST,SWEATERS,COLD-High,2.517473118,1763.61,1916.652686,1.3977,0.545032775,2.686574115,86,94.11921693,1.3977,0.574588935,2.686574115,932.072,1006.44932,0.9672,0.681952165,2.686574115,1,4.75,2.517473118
258,COLD,ST,WOVEN TOPS,COLD-High,3.20078725,2784.75,4952.877897,0.656139959,3.2792,2.950016098,174,306.8842257,0.781288214,3.0859,3.092010921,1487.465,2717.872789,0.664080098,3.3782,2.93312028,1.25,6.25,3.20078725
259,COLD,ST,CAPRIS,COLD-NA,0.340285116,216.44,432.4259253,0,0.503890141,0,9,19.49021552,0,0.552866819,0,109.688,208.6567381,0,0.475605191,0,0,2.75,0.340285116
259,COLD,ST,CAREER LONG BTMS,COLD-High,2.428165151,1710.54,2031.373192,0,1.719618655,0,73,88.99671037,0,1.809982462,0,823.578,963.3887168,0.0169,1.654982956,1.639197297,1,4.5,2.428165151
259,COLD,ST,DENIM LONG BTMS,COLD-High,0.730159521,602.87,1307.242427,0,1.188036223,0,30,62.13247135,0,1.127261998,0,173.729,506.3437589,0,1.643748438,0,0.25,4.25,0.730159521
259,COLD,ST,DRESSES,COLD-High,1.073864588,1199.24,1277.82748,0,0.574296807,0,46,50.07118207,0,0.616049251,0,668.945,709.7398852,0,0.565295063,0,0.5,4.5,1.073864588
259,COLD,ST,JACKETS,COLD-High,0.483923055,759.21,1369.865713,0,0.634675717,0,25,46.8889884,0,0.665046088,0,338.905,580.716596,0,0.595466358,0,0,1.75,0.483923055
259,COLD,ST,KNIT BOTTOMS,COLD-Low,11.16955969,179.74,219.9582849,1.5945,7.188234727,7.418745004,18,22.04779555,1.7194,7.106576285,7.418745004,67.547,81.59000495,1.3115,7.219727048,7.418745004,7,15.25,11.16955969
259,COLD,ST,KNIT TOPS,COLD-Low,11.16955969,3701.87,4454.439403,4.5792,4.790928279,7.368539214,329,408.9957354,4.9257,4.824431992,7.368539214,1870.28,2208.739857,4.6456,4.567985366,7.368539214,7,20.25,11.16955969
259,COLD,ST,SKIRTS,COLD-Low,3.324192291,394.78,411.4513981,0,1.622805114,1.512488204,18,18.68670397,0.0297138,1.5774,1.701190514,257.568,267.8909352,0,1.606566935,0,1.25,6,3.324192291
259,COLD,ST,SWEATERS,COLD-Low,3.324192291,1598.21,2011.802744,0.455626549,2.2662,1.341310779,82,104.5833992,0.47283986,2.3043,1.375351502,802.028,1018.268858,0.440525656,2.3123,1.321393026,1.25,6,3.324192291
259,COLD,ST,WOVEN TOPS,COLD-Low,4.133010683,2155.74,2512.062261,0.786433396,2.2782,1.845030626,141,165.4262015,0.675520789,2.388,1.853251976,1169.72,1349.735928,0.725728011,2.2701,1.7844422,1.75,7.75,4.133010683
260,COLD,ST,CAPRIS,COLD-NA,0.537898842,126.12,254.4212028,0,0.80552681,0,5,11.52856022,0,0.937894732,0,68.123,124.4823097,0,0.716397038,0,0,2.75,0.537898842
260,COLD,ST,CAREER LONG BTMS,COLD-Low,2.303803009,1312.91,1472.879471,0,1.435863519,0.826791603,56,64.75982163,0,1.542394917,0.847594936,637.534,709.4274604,0,1.406137324,0.813619173,1,4.5,2.303803009
260,COLD,ST,DENIM LONG BTMS,COLD-Low,0.879257723,177.09,183.1029388,0,0.412014658,0,7,7.319417444,0,0.435807964,0,79.047,79.047,0,NA,0,0.25,4.25,0.879257723
260,COLD,ST,DRESSES,COLD-High,1.356569058,1673.42,1695.719638,0,0.547077302,0,61,62.34269992,0,0.590215865,0,969.305,980.5040533,0,0.536294167,0,0.5,4.5,1.356569058
260,COLD,ST,JACKETS,COLD-Low,0.505388473,533.45,576.7088173,0,0.283861623,0,18,20.10607217,0,0.311533922,0,217.685,227.065985,0,0.247695045,0,0,1.75,0.505388473
260,COLD,ST,KNIT BOTTOMS,COLD-High,11.01658206,356.67,460.6438494,2.0889,7.369278685,8.363497518,30,42.6763034,2.7585,7.919025393,8.363497518,166.928,209.7006825,1.3561,7.604754163,8.363497518,7,15.25,11.01658206
260,COLD,ST,KNIT TOPS,COLD-Low,11.01658206,3723.5,4522.117949,4.5792,4.763879904,7.368539214,319,403.8005708,4.9257,4.858911203,7.368539214,1916.903,2277.790359,4.6456,4.517317788,7.368539214,7,20.25,11.01658206
260,COLD,ST,SKIRTS,COLD-High,3.524419612,855.36,856.7128389,0.700244729,0.8938,1.493658563,40,40.06480593,0.710295111,0.8926,1.544557433,557.853,558.5641384,0.698757809,0.877,1.473434475,1.25,6,3.524419612
260,COLD,ST,SWEATERS,COLD-High,3.524419612,1875.2,1875.200631,1.3977,0.416858271,2.686574115,96,96.00009022,1.3977,0.43368409,2.686574115,949.25,949.2500548,0.9672,0.471307974,2.686574115,1.25,6,3.524419612
260,COLD,ST,WOVEN TOPS,COLD-High,3.740170247,2366.69,4092.773487,0.7685,3.698833678,3.19093299,151,254.8195229,0.8254,3.51840209,3.19093299,1318.04,2307.849425,0.7887,3.730864277,3.19093299,1.75,7.75,3.740170247
261,COLD,ST,CAPRIS,HOT & SH-NA,0.946631008,319.18,1182.317302,0,2.743268415,0,11,56.80526534,0,3.861755094,0,191.626,577.6019826,0,2.208830692,0,0,2.75,0.946631008
261,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,1.744186266,1846.21,3528.846593,0,2.451693534,0,74,143.4252898,0,2.492405216,0,963.093,1764.067499,0,2.329680386,0,0.75,4.25,1.744186266
261,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,1.49821128,357.41,1101.270449,0,3.578493767,0,15,47.81491356,0,3.709412992,0,153.091,479.4181585,0,3.640460222,0,0,4,1.49821128
261,COLD,ST,DRESSES,HOT & SH-NA,1.200059781,976.55,1320.866524,0,1.066911571,0,35,51.0700257,0,1.193521057,0,554.211,693.3337778,0,0.937781196,0,0.25,4.5,1.200059781
261,COLD,ST,JACKETS,HOT & SH-NA,0.231067411,427.73,1249.70119,0,0.521545507,0,15,43.45358666,0,0.516815698,0,175.83,510.3241451,0,0.517858549,0,0,1.5,0.231067411
261,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,9.78495949,172.36,472.122367,2.9597,14.37483404,6.592202831,15,49.13481494,3.5943,15.77394062,6.592202831,72.515,161.7119718,2.2398,12.67252128,6.592202831,6.75,14.5,9.78495949
261,COLD,ST,KNIT TOPS,HOT & SH-NA,9.78495949,3038.23,6855.365397,3.0548,11.45390527,6.594164734,267,578.4916761,3.3394,10.47800913,6.594164734,1587.37,3696.885539,2.1747,13.41868147,6.594164734,6.75,19.75,9.78495949
261,COLD,ST,SKIRTS,HOT & SH-NA,3.47160151,414.1,538.0674635,0.0058,2.889745739,1.271054308,24,29.49815717,0.0115,2.6186416,1.271054308,257.462,336.3364576,0,2.920208321,0,1.25,5.75,3.47160151
261,COLD,ST,SWEATERS,HOT & SH-NA,3.47160151,1640.92,2489.647218,0.0977,3.542587688,1.271054308,81,125.8885856,0.0977,3.659674177,1.271054308,867.478,1335.600227,0.0977,3.613753192,1.271054308,1.25,5.75,3.47160151
261,COLD,ST,WOVEN TOPS,HOT & SH-NA,4.403324943,2419.16,4468.708035,0.2632,5.586603682,1.655653496,135,270.0488202,0.2142,6.212115776,1.655653496,1319.285,2371.584613,0.2487,5.424212471,1.655653496,1.5,7.5,4.403324943
262,COLD,ST,CAPRIS,MILD-NA,0.687067433,45,402.9681225,0,4.892966812,0,2,13.14500048,0,3.581064282,0,21.159,209.9133705,0,5.424056767,0,0,2.75,0.687067433
262,COLD,ST,CAREER LONG BTMS,MILD-NA,2.686582563,1289.56,2060.277298,0.1663,2.835445227,1.204926192,56,86.52169309,0.1663,2.712190644,1.204926192,621.073,1021.908538,0.1663,2.945775014,1.204926192,0.75,4.25,2.686582563
262,COLD,ST,DENIM LONG BTMS,MILD-NA,1.474110622,396.26,451.4037869,0,0.95364301,0,16,17.58991494,0,0.870526508,0,167.674,223.2652614,0,1.278720574,0,0,4,1.474110622
262,COLD,ST,DRESSES,MILD-NA,1.244379097,1156.91,1341.469765,0,0.838043346,0,41,49.81090047,0,0.921487735,0,667.945,763.9798554,0,0.812646648,0,0.25,4.5,1.244379097
262,COLD,ST,JACKETS,MILD-NA,0.516895932,475.44,958.7987193,0,0.773788879,0,17,34.10813481,0,0.769193036,0,196.502,386.1425561,0,0.750717526,0,0,1.5,0.516895932
262,COLD,ST,KNIT BOTTOMS,MILD-NA,9.501951154,246.94,556.3676814,3.9201,9.483920206,7.567101324,18,48.43721347,4.1268,11.10565282,7.567101324,124.304,255.4968946,3.355494888,9.4065,6.869777797,6.75,14.5,9.501951154
262,COLD,ST,KNIT TOPS,MILD-NA,9.501951154,4135.89,6882.986188,3.823136566,6.7348,7.178456267,344,592.3468623,4.146287327,6.6307,7.566189772,2270.08,3709.8273,3.482098025,6.9748,6.976339424,6.75,19.75,9.501951154
262,COLD,ST,SKIRTS,MILD-NA,3.377904283,473.67,515.8526973,0,1.940776124,0,23,24.91765538,0,1.909925055,0,311.052,334.5740136,0,1.866302493,0,1.25,5.75,3.377904283
262,COLD,ST,SWEATERS,MILD-NA,3.377904283,1507.71,2378.398655,0.5544,3.123908994,1.615196724,80,121.6318566,0.5544,2.973127852,1.615196724,743.766,1196.455711,0.5544,3.205162042,1.615196724,1.25,5.75,3.377904283
262,COLD,ST,WOVEN TOPS,MILD-NA,4.201108916,1916.68,2998.348749,0.7973,3.724374214,2.012831797,123,194.1837882,0.7246,3.850384833,2.012831797,1046.326,1693.767257,0.7973,3.895590212,2.012831797,1.5,7.5,4.201108916
263,COLD,ST,CAPRIS,MILD-NA,0.658803472,196.72,567.4224356,0,1.466714871,0,8,19.6485298,0,1.232057721,0,103.555,298.9609963,0,1.468108456,0,0,2.75,0.658803472
263,COLD,ST,CAREER LONG BTMS,MILD-NA,2.351804092,1623.25,2557.507681,0.045430895,2.5476,1.012372319,64,101.2189291,0.103015729,2.4965,1.102415796,854.086,1337.381076,0,2.576614727,0.926921365,0.75,4.25,2.351804092
263,COLD,ST,DRESSES,MILD-NA,1.981382517,1179.83,1208.44354,0,0.875821187,0,42,43.73411482,0,0.963068926,0,678.311,691.9531882,0,0.849751841,0,0.25,4.5,1.981382517
263,COLD,ST,JACKETS,MILD-NA,0.377879727,469.16,1108.449462,0,0.677022051,0,13,35.31048427,0,0.788658648,0,250.66,506.5019948,0,0.566993163,0,0,1.5,0.377879727
263,COLD,ST,KNIT BOTTOMS,MILD-NA,10.22761314,94.75,375.9915291,3.9201,19.63256413,7.567101324,6,33.73363716,4.1268,27.13902279,7.567101324,51.889,171.0487473,3.8199,16.43604556,7.567101324,6.75,14.5,10.22761314
263,COLD,ST,KNIT TOPS,MILD-NA,10.22761314,2721.58,5079.536972,4.0437,8.44869682,7.569761811,241,453.6969672,4.1483,8.391982794,7.569761811,1467.537,2709.506385,3.8126,8.651100633,7.569761811,6.75,19.75,10.22761314
263,COLD,ST,SKIRTS,MILD-NA,3.261698698,511.5,559.8064182,0,1.901538863,0,23,25.20086159,0,1.907829762,0,351.412,378.5753558,0,1.811358957,0,1.25,5.75,3.261698698
263,COLD,ST,SWEATERS,MILD-NA,3.261698698,1450.87,2371.419859,0.5544,3.137393401,1.615196724,77,121.1253732,0.5544,2.984198451,1.615196724,743.556,1221.923634,0.5544,3.159324846,1.615196724,1.25,5.75,3.261698698
263,COLD,ST,WOVEN TOPS,MILD-NA,3.905585865,1780.87,3021.821979,0.7973,3.778030197,2.012831797,111,192.2157982,0.7246,3.966069428,2.012831797,974.061,1710.507496,0.7973,3.943207454,2.012831797,1.5,7.5,3.905585865
264,COLD,ST,CAPRIS,MILD-NA,0.953953618,248.03,497.9647269,0,1.420665578,0,12,19.04431284,0,1.063875046,0,113.843,246.0887799,0,1.546708177,0,0,3,0.953953618
264,COLD,ST,CAREER LONG BTMS,MILD-NA,2.885889913,1496.45,2179.262378,0.1663,2.697271348,1.204926192,67,93.93708188,0.1663,2.552973551,1.204926192,683.214,1039.558042,0.1663,2.866714088,1.204926192,1.25,4.75,2.885889913
264,COLD,ST,DENIM LONG BTMS,MILD-NA,3.243922883,1343.71,1343.758579,0,0.785303184,0,56,56.00049081,0,0.729692035,0,605.381,605.85124,0,0.965120622,0,0.25,5,3.243922883
264,COLD,ST,DRESSES,MILD-NA,1.43213188,2785.36,2906.984555,0,0.703708588,0,105,111.1141812,0,0.746419072,0,1595.244,1657.346398,0,0.688328008,0,0.5,4.5,1.43213188
264,COLD,ST,JACKETS,MILD-NA,1.033249511,1441.2,1564.308893,0,0.58764533,0,52,56.70747407,0,0.596060671,0,578.451,621.7401329,0,0.569491317,0,0,2,1.033249511
264,COLD,ST,KNIT BOTTOMS,MILD-NA,12.2620285,407.32,617.3448302,3.285458592,9.4118,6.575090628,54,74.86811979,1.970153596,9.5016,4.390564977,117.418,206.224243,3.8199,10.71179916,7.567101324,8.5,18.5,12.2620285
264,COLD,ST,KNIT TOPS,MILD-NA,12.2620285,6053.1,7515.570422,3.526227228,6.7348,6.577893394,550,680.9015661,3.615864706,6.6307,6.557937856,3031.021,3814.772879,3.430737304,6.9748,6.820777398,8.5,20.25,12.2620285
264,COLD,ST,SKIRTS,MILD-NA,4.239927354,870.93,884.8009854,0,1.754682135,0,39,39.61908246,0,1.753819735,0,553.318,560.5269359,0,1.704428091,0,1.5,6,4.239927354
264,COLD,ST,SWEATERS,MILD-NA,4.239927354,2405.06,2960.345484,0.240308341,3.0351,1.120582239,132,158.0048376,0.142589279,2.9481,0.961981115,1140.66,1430.608763,0.349231969,3.054,1.290231892,1.5,6,4.239927354
264,COLD,ST,WOVEN TOPS,MILD-NA,4.04889634,3314.35,4476.272583,0.359594817,3.2724,1.33650765,197,273.2435233,0.381935113,3.3875,1.475875402,1883.08,2575.447241,0.273526602,3.4143,1.224313524,2,8,4.04889634
265,COLD,ST,CAPRIS,MILD-NA,0.627418553,20.98,406.0925574,0,9.683071885,0,1,13.22254655,0,6.609378844,0,9.328,212.2590834,0,11.38558645,0,0,2,0.627418553
265,COLD,ST,CAREER LONG BTMS,MILD-NA,1.573159754,653.51,2041.378424,0.1663,3.409388094,1.204926192,25,80.93183689,0.1663,3.5404693,1.204926192,346.377,1056.892891,0.1663,3.325622156,1.204926192,0.75,3.25,1.573159754
265,COLD,ST,DENIM LONG BTMS,MILD-NA,0.772739762,48.45,322.4508111,0,4.078979064,0,3,12.75557368,0,2.582926779,0,12.223,185.9692761,0,9.370109267,0,0,3.25,0.772739762
265,COLD,ST,DRESSES,MILD-NA,0.954967945,1248.9,1574.630203,0,0.756564324,0,47,61.53103249,0,0.806121534,0,683.947,857.6829907,0,0.7494179,0,0.25,3.5,0.954967945
265,COLD,ST,JACKETS,MILD-NA,0.346002878,156,834.2204388,0,1.462650484,0,6,29.60161493,0,1.347194608,0,58.139,330.650817,0,1.557256801,0,0,1.25,0.346002878
265,COLD,ST,KNIT BOTTOMS,MILD-NA,9.076808845,172.86,499.4207087,3.9201,11.50075631,7.567101324,15,47.07729846,4.1268,12.05591941,7.567101324,81.386,219.8983291,3.8199,10.90921048,7.567101324,5.25,11.25,9.076808845
265,COLD,ST,KNIT TOPS,MILD-NA,9.076808845,3091.68,6083.353132,4.0437,7.321098307,7.569761811,272,542.7722621,4.1483,7.287778949,7.569761811,1633.594,3197.395465,3.8126,7.609841979,7.569761811,5.25,15.5,9.076808845
265,COLD,ST,SKIRTS,MILD-NA,1.750774565,380.62,589.2751191,0,1.889278557,0,18,27.72193633,0,1.876012198,0,248.653,376.4727228,0,1.833049808,0,0.75,4.5,1.750774565
265,COLD,ST,SWEATERS,MILD-NA,1.750774565,422.56,2136.745798,0.5544,4.776948346,1.615196724,21,105.3088128,0.5544,4.736463594,1.615196724,226.913,1112.954089,0.5544,4.630356562,1.615196724,0.75,4.5,1.750774565
265,COLD,ST,WOVEN TOPS,MILD-NA,2.518900955,1259.65,3431.279154,0.7973,3.604237092,2.012831797,87,226.2864063,0.7246,3.572928125,2.012831797,653.301,1900.454858,0.7973,3.86780291,2.012831797,1.25,5.75,2.518900955
266,COLD,ST,CAPRIS,MILD-NA,0.831119581,274.08,570.9099933,0,1.291637275,0,11,19.78276973,0,1.085689522,0,150.48,307.2745177,0,1.262314109,0,0,3,0.831119581
266,COLD,ST,CAREER LONG BTMS,MILD-NA,2.945562643,1477.98,2135.846497,0.1663,2.726365195,1.204926192,62,87.9220938,0.1663,2.653020993,1.204926192,733.972,1077.664961,0.1663,2.788542997,1.204926192,1.25,4.75,2.945562643
266,COLD,ST,DENIM LONG BTMS,MILD-NA,3.205969716,698.87,698.9292081,0,0.815631128,0,29,29.00061672,0,0.754138076,0,334.439,334.9757804,0,1.01600668,0,0.25,5,3.205969716
266,COLD,ST,DRESSES,MILD-NA,1.445493155,971.46,1089.35315,0,0.89992834,0,37,42.94982063,0,0.97583467,0,545.94,606.0510091,0,0.876683988,0,0.5,4.5,1.445493155
266,COLD,ST,JACKETS,MILD-NA,0.834238229,930.91,1153.130119,0,0.640439395,0,30,38.20829309,0,0.672559717,0,423.693,505.7693915,0,0.596974597,0,0,2,0.834238229
266,COLD,ST,KNIT BOTTOMS,MILD-NA,13.46476094,608.26,781.9712463,1.974426873,9.4118,4.551417303,54,71.34442181,2.373992117,9.5016,4.916771044,266.179,339.5391264,1.828182176,9.4065,4.445757836,8.75,18.75,13.46476094
266,COLD,ST,KNIT TOPS,MILD-NA,13.46476094,4401.04,5465.56344,4.0437,7.265978988,7.569761811,374,468.7399045,4.1483,7.303901952,7.569761811,2186.518,2764.264834,3.8126,7.682979055,7.569761811,8.75,20.25,13.46476094
266,COLD,ST,SKIRTS,MILD-NA,3.577088778,840.01,873.1844828,0,1.723951897,0,38,39.50224203,0,1.724281329,0,546.35,564.5739441,0,1.670805158,0,1.5,6,3.577088778
266,COLD,ST,SWEATERS,MILD-NA,3.577088778,1742.14,2531.424916,0.507196385,3.0351,1.54207843,83,120.5727494,0.5544,2.987345806,1.615196724,953.965,1364.707625,0.418198548,3.054,1.40621784,1.5,6,3.577088778
